protocol,horizon,scaling,sim_seed,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
random_split,5,train_only,0,5,0.5295918367346939,0.5635212418300654,0.536734693877551,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,6,0.5224489795918368,0.5529003267973857,0.5479591836734694,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,6,0.5530612244897959,0.5910947712418301,0.5479591836734694,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,7,0.5265306122448979,0.5706699346405228,0.5285714285714286,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,7,0.5520408163265306,0.6049836601307189,0.5285714285714286,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,8,0.5387755102040817,0.5524918300653595,0.5387755102040817,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,8,0.536734693877551,0.5870098039215687,0.5387755102040817,0.5465686274509803,1.0,3916,980
random_split,5,global_max,0,9,0.55,0.5488153594771242,0.5530612244897959,0.5465686274509803,1.0,3916,980
random_split,5,train_only,0,9,0.5448979591836735,0.5802696078431373,0.5530612244897959,0.5465686274509803,1.0,3916,980
random_split,10,global_max,0,0,0.5638406537282942,0.6260478429768963,0.4198161389172625,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,0,0.5219611848825332,0.567573093436925,0.4198161389172625,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,1,0.5965270684371808,0.632590472296054,0.37589376915219613,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,1,0.5607763023493361,0.6078511551829892,0.37589376915219613,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,2,0.5280898876404494,0.5845430382334901,0.4065372829417773,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,2,0.5321756894790602,0.5710488652627275,0.4065372829417773,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,3,0.5842696629213483,0.6344305867920671,0.39734422880490294,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,3,0.6639427987742594,0.703946023308117,0.39734422880490294,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,4,0.5863125638406538,0.6497648742588428,0.41164453524004085,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,4,0.6261491317671093,0.7031281946432223,0.41164453524004085,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,5,0.5607763023493361,0.5961970967082396,0.39938712972420837,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,5,0.6384065372829418,0.6667348190554079,0.39938712972420837,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,6,0.5536261491317671,0.5904722960539767,0.4198161389172625,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,6,0.6802860061287027,0.753220200368023,0.4198161389172625,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,7,0.5056179775280899,0.5626661214475568,0.3881511746680286,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,7,0.651685393258427,0.7139644244530771,0.3881511746680286,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,8,0.6108273748723186,0.6804334491923942,0.4136874361593463,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,8,0.5372829417773238,0.5716622367613985,0.4136874361593463,0.40298507462686567,1.0,3912,979
random_split,10,global_max,0,9,0.38100102145045966,0.3866285013289716,0.40551583248212464,0.40298507462686567,1.0,3912,979
random_split,10,train_only,0,9,0.6128702757916241,0.654671846248211,0.40551583248212464,0.40298507462686567,1.0,3912,979
random_split,20,global_max,0,0,0.5598771750255885,0.587379635320631,0.3705220061412487,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,0,0.7645854657113613,0.7625486580618726,0.3705220061412487,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,1,0.6642784032753326,0.7180905552140955,0.3858751279426817,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,1,0.736949846468782,0.7744314689612785,0.3858751279426817,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,2,0.7011258955987717,0.7230075804138496,0.37768679631525076,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,2,0.7574206755373593,0.7797582462610121,0.37768679631525076,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,3,0.691914022517912,0.7217783241139111,0.36438075742067555,0.38270846138086456,1.0,3904,977
random_split,20,train_only,0,3,0.6417604912998977,0.6617496414669125,0.36438075742067555,0.38270846138086456,1.0,3904,977
random_split,20,global_max,0,4,0.6284544524053224,0.7080516287645974,0.3633572159672467,0.38270846138086456,1.0,3904,977
