protocol,horizon,seed,val_acc,full_acc,val_majority,full_majority,overlap_fraction,n_train,n_val
random_split,5,0,0.536734693877551,0.5725081699346405,0.5183673469387755,0.5339052287581699,1.0,3916,980
random_split,5,1,0.5224489795918368,0.5504493464052288,0.5163265306122449,0.5339052287581699,1.0,3916,980
random_split,5,2,0.536734693877551,0.5655637254901961,0.5316326530612245,0.5339052287581699,1.0,3916,980
random_split,5,3,0.5295918367346939,0.5435049019607843,0.5306122448979592,0.5339052287581699,1.0,3916,980
random_split,5,4,0.5224489795918368,0.5520833333333334,0.5295918367346939,0.5339052287581699,1.0,3916,980
random_split,5,5,0.5306122448979592,0.5700571895424836,0.5265306122448979,0.5339052287581699,1.0,3916,980
random_split,5,6,0.5122448979591837,0.5661764705882353,0.5153061224489796,0.5339052287581699,1.0,3916,980
random_split,5,7,0.5275510204081633,0.5396241830065359,0.5357142857142857,0.5339052287581699,1.0,3916,980
random_split,5,8,0.5193877551020408,0.5684232026143791,0.5295918367346939,0.5339052287581699,1.0,3916,980
random_split,5,9,0.5510204081632653,0.5494281045751634,0.5438775510204081,0.5339052287581699,1.0,3916,980
random_split,5,10,0.5387755102040817,0.5373774509803921,0.5428571428571428,0.5339052287581699,1.0,3916,980
random_split,5,11,0.5306122448979592,0.5855800653594772,0.5163265306122449,0.5339052287581699,1.0,3916,980
random_split,5,12,0.513265306122449,0.5592320261437909,0.5479591836734694,0.5339052287581699,1.0,3916,980
random_split,5,13,0.5346938775510204,0.5847630718954249,0.5244897959183673,0.5339052287581699,1.0,3916,980
random_split,5,14,0.49489795918367346,0.5551470588235294,0.5591836734693878,0.5339052287581699,1.0,3916,980
random_split,5,15,0.4561224489795918,0.5071486928104575,0.5377551020408163,0.5339052287581699,1.0,3916,980
random_split,5,16,0.5326530612244897,0.5688316993464052,0.5173469387755102,0.5339052287581699,1.0,3916,980
random_split,5,17,0.5387755102040817,0.553921568627451,0.5448979591836735,0.5339052287581699,1.0,3916,980
random_split,5,18,0.49387755102040815,0.5526960784313726,0.5244897959183673,0.5339052287581699,1.0,3916,980
random_split,5,19,0.5357142857142857,0.5737336601307189,0.5377551020408163,0.5339052287581699,1.0,3916,980
random_split,10,0,0.4882533197139939,0.5426293191576365,0.390194075587334,0.388264158658761,1.0,3912,979
random_split,10,1,0.5383043922369765,0.5796360662441219,0.3738508682328907,0.388264158658761,1.0,3912,979
random_split,10,2,0.5270684371807968,0.5685953792680434,0.3830439223697651,0.388264158658761,1.0,3912,979
random_split,10,3,0.4647599591419816,0.5046002862400327,0.38202247191011235,0.388264158658761,1.0,3912,979
random_split,10,4,0.4780388151174668,0.5604170926190963,0.41062308478038817,0.388264158658761,1.0,3912,979
random_split,10,5,0.5444330949948928,0.603557554692292,0.372829417773238,0.388264158658761,1.0,3912,979
random_split,10,6,0.5270684371807968,0.6113269270087917,0.39121552604698673,0.388264158658761,1.0,3912,979
random_split,10,7,0.5689479060265578,0.6485381312615007,0.38202247191011235,0.388264158658761,1.0,3912,979
random_split,10,8,0.609805924412666,0.6389286444489879,0.3718079673135853,0.388264158658761,1.0,3912,979
random_split,10,9,0.5423901940755873,0.5970149253731343,0.42083758937691523,0.388264158658761,1.0,3912,979
random_split,10,10,0.5188968335035751,0.5945614393784502,0.40960163432073543,0.388264158658761,1.0,3912,979
random_split,10,11,0.550561797752809,0.6264567573093437,0.38202247191011235,0.388264158658761,1.0,3912,979
random_split,10,12,0.5045965270684372,0.5692087507667144,0.38202247191011235,0.388264158658761,1.0,3912,979
random_split,10,13,0.5148110316649642,0.5712533224289511,0.42288049029622066,0.388264158658761,1.0,3912,979
random_split,10,14,0.5556690500510725,0.5935391535473319,0.40755873340143,0.388264158658761,1.0,3912,979
random_split,10,15,0.5669050051072523,0.625638928644449,0.38202247191011235,0.388264158658761,1.0,3912,979
random_split,10,16,0.5229826353421859,0.6051932120220814,0.4014300306435138,0.388264158658761,1.0,3912,979
random_split,10,17,0.5515832482124617,0.5974238397055817,0.3953013278855976,0.388264158658761,1.0,3912,979
random_split,10,18,0.54341164453524,0.5931302392148845,0.40755873340143,0.388264158658761,1.0,3912,979
random_split,10,19,0.5556690500510725,0.6201185851564097,0.3922369765066394,0.388264158658761,1.0,3912,979
random_split,20,0,0.6857727737973388,0.7148125384142594,0.38485158648925283,0.40053267772997336,1.0,3904,977
random_split,20,1,0.7512794268167861,0.7736119647613194,0.4022517911975435,0.40053267772997336,1.0,3904,977
random_split,20,2,0.7001023541453428,0.7570170047121492,0.4053224155578301,0.40053267772997336,1.0,3904,977
random_split,20,3,0.6898669396110543,0.7371440278631428,0.4104401228249744,0.40053267772997336,1.0,3904,977
random_split,20,4,0.5731832139201638,0.592501536570375,0.38792221084953943,0.40053267772997336,1.0,3904,977
random_split,20,5,0.7410440122824974,0.751280475312436,0.3961105424769703,0.40053267772997336,1.0,3904,977
random_split,20,6,0.4677584442169908,0.48944888342552756,0.39508700102354144,0.40053267772997336,1.0,3904,977
random_split,20,7,0.5148413510747185,0.5087072321245646,0.4083930399181167,0.40053267772997336,1.0,3904,977
random_split,20,8,0.7420675537359263,0.7666461790616677,0.40429887410440124,0.40053267772997336,1.0,3904,977
random_split,20,9,0.6274309109518935,0.6754763368162262,0.4083930399181167,0.40053267772997336,1.0,3904,977
random_split,20,10,0.7164790174002047,0.7266953493136652,0.4186284544524053,0.40053267772997336,1.0,3904,977
random_split,20,11,0.5578300921187308,0.5802089735709896,0.39815762538382804,0.40053267772997336,1.0,3904,977
random_split,20,12,0.7093142272262026,0.7459536980127023,0.38792221084953943,0.40053267772997336,1.0,3904,977
random_split,20,13,0.654042988741044,0.7070272485146486,0.3961105424769703,0.40053267772997336,1.0,3904,977
random_split,20,14,0.6622313203684749,0.6670764187666461,0.3735926305015353,0.40053267772997336,1.0,3904,977
random_split,20,15,0.6908904810644831,0.7154271665642287,0.3991811668372569,0.40053267772997336,1.0,3904,977
random_split,20,16,0.6305015353121801,0.6406474083179676,0.4083930399181167,0.40053267772997336,1.0,3904,977
random_split,20,17,0.714431934493347,0.7475927064126203,0.38382804503582396,0.40053267772997336,1.0,3904,977
random_split,20,18,0.6898669396110543,0.7031346035648433,0.40122824974411464,0.40053267772997336,1.0,3904,977
random_split,20,19,0.6878198567041965,0.732841630813358,0.3889457523029683,0.40053267772997336,1.0,3904,977
